"Year","School","Type","Adm.Rate","Enrollment","Avg.Cost","Inst.Expense","Avg.Faculty.Pay","Pell.Grant.Pct","Completion","Pct.Fed.Loan","Default.3Y"
"2011","McKendree University","Private",67.53,2.292,33.808,4.838,6.25,40.65,53.85,63.87,8.9
"2011","Methodist College of Nursing","Private",88.57,0.52,22.529,5.145,5.899,54.24,48.01,100,13.3
"2011","Millikin University","Private",56.5,2.196,38.916,8.141,6.033,39.83,64.69,76.86,8.5
"2011","Monmouth College","Private",64.53,1.288,36.79,8.762,6.27,39.76,56.95,79.08,11.7
"2011","Moody Bible Institute","Private",88.2,2.821,21.023,7.45,5.697,28.63,64.71,0,0
"2011","National Louis University","Private",86.21,1.378,26.957,7.17,6.143,50.95,25.93,69.32,6.9
"2011","North Central College","Private",64.61,2.619,37.965,8.103,7.363,26.13,63.74,68.42,5.5
"2011","North Park University","Private",46.65,2.196,30.76,6.24,6.78,34.8,51.97,70.01,10
"2011","Northern Illinois University","Public",52.54,17.271,25.012,10.164,7.474,40.47,55.53,66.42,7.4
"2011","Northwestern University","Private",23.13,8.991,56.406,31.754,13.127,13.08,93.6,34.38,1.8
"2011","Northeastern Illinois University","Public",64.3,9.282,21.129,9.434,6.401,47.02,23.13,30.34,10.1
"2011","Olivet Nazarene University","Private",80.04,3.036,35.347,5.392,6.324,33.5,57.55,69.55,4
"2011","Quincy University","Private",90.71,1.225,34.507,4.543,4.896,43.66,50.5,71.16,11.1
"2011","Rockford College","Private",44.32,0.985,34.7,5.474,5.437,51.16,31.21,93.15,9.8
"2011","Roosevelt University","Private",73.81,3.838,40.6,9.104,7.776,42.97,46.49,71.57,6
"2011","Dominican University","Private",58.97,1.802,34.345,9.169,6.792,43.12,62.78,65.03,5.9
"2011","University of St Francis","Private",44.47,1.801,32.139,7.385,6.825,31.7,63.16,75.68,2.8
"2011","Saint Xavier University","Private",82.95,2.963,34.296,7.664,7.458,48.25,52.2,75.03,8.4
"2011","University of Illinois at Springfield","Public",60.1,3.012,20.661,8.201,6.631,35.72,60.87,52.58,8.5
"2011","Southern Illinois University Carbondale","Public",44.12,14.936,22.319,16.036,7.053,41.3,45.26,60.29,8.1
"2011","Southern Illinois University Edwardsville","Public",80.48,11.385,23.358,10.07,7.116,34.18,51.95,56.36,6.6
"2011","Trinity Christian College","Private",85.48,1.326,33.793,10.592,6.162,38.43,64.19,81.69,6.9
"2011","Trinity International University-Illinois","Private",98.08,0.992,34.6,8.293,6.703,34.29,55.7,53.96,9.2
"2011","Western Illinois University","Public",65.6,10.52,22.485,9.229,7.496,37.23,53.44,63.59,10.7
"2011","Wheaton College","Private",64.73,2.41,38.43,12.126,7.939,21.12,86.68,48.73,1.7
"2011","Anderson University","Private",56.38,2.025,35.507,8.139,5.836,36.3,63.01,73.64,5.4
"2011","Ball State University","Public",67.54,17.143,19.655,8.922,6.663,30.79,56.26,57.23,5.4
"2011","Bethel College-Mishawaka","Private",68.82,1.826,31.248,6.618,5.236,53.4,50.65,75.43,9.4
"2011","Butler University","Private",60.85,3.846,43.838,11.609,7.479,19.45,72.69,60.4,1.4
"2011","Calumet College of Saint Joseph","Private",36.91,0.98,18.743,6.452,5.43,44.04,28.26,60.27,13.1
"2011","DePauw University","Private",57.49,2.326,46.135,16.663,8.05,19.5,85.15,43.43,2.2
"2011","Earlham College","Private",68.46,1.04,46.444,16.732,6.552,27.53,66.25,52.11,2.8
"2011","University of Evansville","Private",82.77,2.554,39.474,9.523,7.103,28.1,62.54,60.29,4
"2011","Franklin College","Private",59.55,1.013,35.15,8.452,6.138,40.51,54.95,78.66,6.3
"2011","Goshen College","Private",59.51,0.849,34.273,9.997,5.462,35.71,72.68,71.07,4.9
"2011","Grace College and Theological Seminary","Private",95.14,1.106,30.774,3.978,5.26,29.85,56.28,50.75,4.2
"2011","Hanover College","Private",67.47,1.064,38.2,14.232,7.3,30.52,70.94,61.33,3.7
"2011","Huntington University","Private",88.43,1.129,31.51,8.129,5.827,39.91,61.64,67.78,3.5
"2011","Indiana University-Purdue University-Fort Wayne","Public",91.04,11.935,19.216,6.763,6.892,41.59,26.66,55.82,10.1
"2011","Indiana University-Purdue University-Indianapolis","Public",69.34,21.235,19.956,15.117,7.776,35.1,32.47,53.96,5.5
"2011","University of Indianapolis","Private",67.93,4.138,33.799,7.493,6.464,39.44,52.21,68.29,5.8
"2011","Indiana Institute of Technology","Private",64.75,4.493,34.38,3.439,6.013,43.86,22.33,62.13,11.2
"2011","University of Southern Indiana","Public",71.6,9.697,17.069,4.898,6.219,67.31,37.71,54.98,8.4
"2011","Indiana State University","Public",85.19,9.349,19.133,7.29,7.097,41.91,43.03,58.22,10.2
"2011","Indiana University-Kokomo","Public",70.06,2.501,15.643,5.9,5.884,33.71,21.47,41.94,9
"2011","Indiana University-South Bend","Public",70.67,6.189,16.025,6.4,5.95,35.98,22.48,44.01,8.7
"2011","Indiana University-Bloomington","Public",72.28,32.041,20.99,12.375,10.143,20.04,72.04,41.62,3.4
"2011","Indiana University-Northwest","Public",76.07,4.96,17.83,5.975,6.721,36.8,24.63,48.54,10.4
"2011","Indiana University-Southeast","Public",76.93,6.066,16.486,5.752,6.841,34.38,26.96,42.67,8.5
"2011","Indiana University-East","Public",63.64,2.813,14.166,5.232,5.916,38.57,19.37,47.09,14.4
"2011","Manchester College","Private",64.32,1.282,34.797,5.097,5.957,41.56,51.37,88.75,10
"2011","Marian University","Private",53.53,2.133,36.632,7.573,5.416,41.23,58.2,75.66,4.3
"2011","Indiana Wesleyan University","Private",71.76,10.853,31.339,4.134,6.032,35.96,66.5,66.37,6.6
"2011","Martin University","Private",77.01,0.903,21.25,2.502,4.746,78.88,8.33,81.96,18.7
"2011","University of Notre Dame","Private",24.29,8.444,53.239,27.444,11.694,12.58,95.88,57.47,1
"2011","Purdue University-Calumet Campus","Public",46.53,7.892,14.367,7.855,7.282,39.61,28.45,48.98,9.9
"2011","Purdue University-North Central Campus","Public",70.95,3.518,13.124,5.615,6.593,39.15,23.43,48.06,10.6
"2011","Rose-Hulman Institute of Technology","Private",62.24,1.893,51.427,17.433,9.183,20.59,76.73,62.45,2.3
"2011","University of Saint Francis-Fort Wayne","Private",53.82,1.893,30.243,8.375,5.535,43.71,53.92,90.63,9
"2011","Saint Josephs College","Private",60.09,1.045,34.431,6.266,5.387,31.36,57.52,59.83,8.9
"2011","Saint Mary-of-the-Woods College","Private",50.88,1.202,36.45,8.351,4.88,44.99,56.58,79.22,9.5
"2011","Saint Mary's College","Private",83.96,1.491,43.2,13.646,6.797,23.28,78.78,63.73,1.4
"2011","Taylor University","Private",83.8,1.874,36.084,8.33,5.853,18.66,80.39,40.88,4.7
"2011","Trine University","Private",71.57,1.493,38.945,6.243,5.695,39.91,44.44,75.15,9.6
"2011","Valparaiso University","Private",74.33,2.785,39.887,9.851,7.412,27.33,70.83,66.54,3.6
"2011","Wabash College","Private",62.91,0.907,41.4,14.208,7.787,27.52,74.7,74.31,7.3
"2011","AIB College of Business","Private",57.59,0.828,20.374,2.933,4.417,44.18,50.26,85.59,9
"2011","Briar Cliff University","Private",59.01,0.973,33.892,5.657,5.225,46.39,44.62,79.1,8.1
"2011","Buena Vista University","Private",63.84,2.296,36.27,6.21,6.804,50.61,54.9,83.69,5.2
"2011","Central College","Private",73.15,1.493,38.962,10.934,6.11,30.64,63.39,75.06,4.8
"2011","Clarke University","Private",74.36,0.971,34.279,7.033,5.609,39.58,60.13,75.43,6.3
"2011","Coe College","Private",64.32,1.324,41.75,11.09,6.814,27.88,69.3,82.16,4.1
"2011","Cornell College","Private",45.5,1.19,42.82,9.919,6.785,32.07,69.91,69.1,3.7
"2011","Dordt College","Private",79.63,1.357,33.854,7.965,6.186,36.18,66.21,69.04,3
"2011","Drake University","Private",63.17,3.348,39.55,6.988,8.189,19.68,77.63,55.15,2.8
"2011","University of Dubuque","Private",79.83,1.674,30.5,6.297,5.926,50.38,41.25,83.42,15.4
"2011","Graceland University-Lamoni","Private",50.4,1.366,31.902,7.482,5.029,39.44,50.59,65.8,5.7
"2011","Grand View University","Private",93.07,2.166,29.512,5.557,5.85,46.41,40.74,87.9,6.9
"2011","Grinnell College","Private",44.8,1.639,49.062,22.728,8.747,21.15,87.79,38.49,1.6
"2011","Iowa State University","Public",80.55,23.857,18.834,9.312,9.35,24.85,67.51,57.76,4
"2011","Iowa Wesleyan College","Private",64.33,0.741,33.428,7.411,5.089,50.58,25.19,70.3,15.8
"2011","University of Iowa","Public",79.76,20.954,20.353,13.939,10.199,19.29,70.82,49.96,2.9
"2011","Loras College","Private",76.2,1.494,35.335,6.835,5.766,27.71,58.79,73.46,5.2
"2011","Luther College","Private",72.14,2.411,42.707,11.579,6.98,20.48,69.32,70.5,2.8
"2011","Morningside College","Private",60.17,1.278,34.038,5.576,5.807,36.88,57.28,78.72,5.9
"2011","Mount Mercy University","Private",69.94,1.515,34.3,7.394,5.678,60.86,60.22,96.25,2.5
"2011","University of Northern Iowa","Public",77.3,11.256,18.554,7.858,7.129,27.72,66.75,65.19,4.2
"2011","Northwestern College","Private",74.38,1.184,35.452,7.695,5.838,34.59,65.51,70.23,2.2
"2011","Saint Ambrose University","Private",83.92,2.686,35.945,8.216,6.685,26.95,61.83,68.79,3.9
"2011","Simpson College","Private",84.82,1.817,37.772,7.788,5.917,30.87,68.75,74.46,4.2
"2011","Upper Iowa University","Private",60.12,5.056,32.604,3.671,5.747,89.6,45.24,100,9.7
"2011","Wartburg College","Private",76.04,1.757,39.312,8.905,6.13,27.61,63.13,74.03,3.7
"2011","William Penn University","Private",62.36,1.661,29.974,4.295,4.466,49.53,40.28,80.66,14.1
"2011","Baker University","Private",92.11,1.962,34.99,4.129,5.466,36.41,54.81,81.09,6.6
"2011","Benedictine College","Private",58.82,1.64,34.602,4.89,5.34,23.27,55.78,58.24,4.1
"2011","Bethany College","Private",59.69,0.581,30.7,5.485,4.399,43.61,41.89,76.23,16.8
"2011","Bethel College-North Newton","Private",69.72,0.523,31.614,6.847,4.981,37.39,52.08,74.79,9.4
"2011","Emporia State University","Public",82.26,3.712,14.642,7.048,5.988,39.47,42.7,63.99,7.5
"2011","Fort Hays State University","Public",67.77,10.811,14.423,4.781,5.86,25.61,41.69,36.97,7.3
"2011","Friends University","Private",64.02,1.964,29.922,5.382,5.9,46.04,25.17,74.54,11.2
"2011","University of Kansas","Public",92.52,19.372,20.505,12.835,9.062,22.03,60.72,45.15,4.3
"2011","Newman University","Private",43.47,1.299,31.023,4.2,5.471,26.76,28.18,42.19,8.4
"2011","Kansas State University","Public",98.94,19.031,18.887,9.623,7.815,26.03,55.52,52.73,4.5
"2011","Kansas Wesleyan University","Private",58.68,0.803,32,5.093,5.228,43.47,42.19,86.42,11.4
"2011","McPherson College","Private",57.2,0.616,31.942,6.691,4.789,41.44,45.79,73.27,9.5
"2011","MidAmerica Nazarene University","Private",97.84,1.34,30.424,6.467,5.574,35.87,43.52,71.52,5.4
"2011","Ottawa University-Ottawa","Private",94.62,0.562,31.296,13.457,5.406,43.73,46.9,80.65,10.4
"2011","Pittsburg State University","Public",76.84,5.93,14.001,5.946,6.495,42.03,50.25,62.2,9.1
"2011","University of Saint Mary","Private",55.26,0.71,29.683,5.137,4.852,36.68,42.17,81.98,6.7
"2011","Southwestern College","Private",87.3,1.341,33.209,4.47,5.715,32.87,57.35,54.86,8.6
"2011","Sterling College","Private",48.95,0.638,28.18,3.999,4.553,44.83,47.62,76.42,13.9
"2011","Tabor College","Private",91.15,0.709,34.1,4.949,4.143,42.04,52.46,73.26,8.9
"2011","Washburn University","Public",100,5.695,16.885,6.69,6.941,36.83,37.9,56.6,10.2
"2011","Wichita State University","Public",93.89,11.313,13.835,5.865,7.539,35.91,43.65,51.86,6
"2011","Alice Lloyd College","Private",33.38,0.575,18.082,4.069,3.994,60.7,44.68,56.35,8.9
"2011","Asbury University","Private",63.14,1.335,31.705,7.719,5.612,28.83,70.65,49.43,6.1
"2011","Bellarmine University","Private",51.82,2.389,44.004,7.548,6.996,22.93,66.44,56.43,5.6
"2011","Berea College","Private",12.45,1.613,8.986,13.005,6.66,83.76,61.9,28.64,4.6
"2011","Brescia University","Private",47.89,0.689,26.543,7.537,4.711,47.63,32.08,63.21,13.9
"2011","Campbellsville University","Private",63.27,2.127,28.498,5.087,5.013,44.27,44.35,45.45,9.6
"2011","Centre College","Private",70.88,1.306,43.158,15.304,7.09,18.36,81.96,48.15,0.6
"2011","University of the Cumberlands","Private",70.05,1.42,28.88,4.097,5.314,46.28,43.4,61,11.4
"2011","Eastern Kentucky University","Public",65.76,13.385,17.498,7.14,6.464,42.43,37.24,57.77,12.3
"2011","Georgetown College","Private",88.35,1.233,38.56,6.755,5.74,35.59,59.13,66.28,4.2
"2011","Kentucky State University","Public",30.28,2.263,16.732,6.497,5.808,59.79,21.32,69.92,20.7
"2011","Kentucky Wesleyan College","Private",52.15,0.729,27.767,4.456,4.951,51.75,44.5,86.91,18.3
"2011","University of Kentucky","Public",68.52,19.709,20.582,11.324,8.917,23.93,59.44,42.63,4.3
"2011","Kentucky Christian University","Private",34.87,0.54,26.401,4.328,4.317,53.71,44.2,81.71,13.5
"2011","Lindsey Wilson College","Private",64.52,2.12,30.622,4.942,5.519,66.45,28.08,76.85,14.3
"2011","University of Louisville","Public",74.9,14.737,19.509,13.77,8.063,29.76,50.73,42.67,7.7
"2011","Mid-Continent University","Private",95.26,2.367,32.95,2.849,3.379,77.56,24.37,38.08,10.6
"2011","Midway College","Private",51.65,1.625,25.318,7.705,5.732,54.26,60.47,81.56,10.6
"2011","Morehead State University","Public",88.79,6.854,15.075,7.713,5.88,48.79,36.41,58.3,12.4
"2011","Murray State University","Public",81.46,7.618,16.018,7.384,6.654,36.39,52.57,49.44,8
"2011","Northern Kentucky University","Public",66.26,12.184,13.479,6.704,6.965,34.06,37.35,54.93,10.9
"2011","University of Pikeville","Private",71.56,1.202,29.591,6.142,5.144,61.74,24.76,68,14.1
"2011","Spalding University","Private",42.78,1.313,28.21,6.255,6.749,53.22,42.06,73.2,6.9
"2011","Thomas More College","Private",86.34,1.381,35.276,5.446,5.735,24.41,52.47,55.22,7.7
"2011","Transylvania University","Private",83.75,1.019,36.827,7.996,7.882,26.13,69.63,60.54,1.8
"2011","Union College","Private",73.5,0.814,28.429,4.943,4.363,62.51,32.2,80.9,10.3
"2011","Western Kentucky University","Public",92.49,16.482,16.79,7.034,6.503,41.86,42.74,55.77,12.1
"2011","Centenary College of Louisiana","Private",63.07,0.8,34.693,11.003,6.351,33.88,58.19,54,6.4
"2011","Dillard University","Private",48.81,1.249,23.343,13.809,5.963,75.32,24.49,86.27,10.9
"2011","Grambling State University","Public",55.09,4.437,17.538,5.201,5.84,66.9,27.64,78.02,22.7
"2011","Louisiana State University Health Sciences Center-New Orleans","Public",16.11,0.882,57.968,40.98,7.696,23.09,88.73,53.59,0.8
"2011","Louisiana State University-Alexandria","Public",60.99,2.181,12.648,7.038,5.186,42.37,9.54,42.22,17.1
"2011","Louisiana State University and Agricultural & Mechanical College","Public",72.19,23.372,17.596,9.627,8.609,19.83,62.02,32.69,4.9
"2011","Louisiana State University-Shreveport","Public",48.42,3.073,13.282,5.105,5.646,33.46,26.47,35.66,11.6
"2011","Louisiana College","Private",73.9,1.137,21.722,5.855,5.381,50.85,31.08,87,7.6
"2011","Louisiana Tech University","Public",62.11,7.502,15.103,5.528,6.787,23.54,48.15,34.83,7.9
"2011","Loyola University-New Orleans","Private",64.88,3.095,42.762,9.736,8.14,29.26,67.57,54.79,4.2
"2011","McNeese State University","Public",68.5,7.239,12.959,5.216,6.192,36.42,37.3,38.71,17.5
"2011","University of New Orleans","Public",55.53,8.028,14.982,9.523,7.018,31.91,38.14,35.69,9.6
"2011","Nicholls State University","Public",84.18,5.921,13.35,5.35,5.445,37.11,38.43,45.53,9.7
"2011","University of Louisiana-Monroe","Public",91.92,6.05,14.72,7.035,6.65,38.32,35.02,62.49,13
"2011","Northwestern State University of Louisiana","Public",82.37,7.41,14.981,5.186,5.613,40.38,33.8,47.35,14
"2011","Our Lady of Holy Cross College","Private",62.89,0.925,23.026,4.122,4.788,52.96,46.73,72.02,5.8
"2011","Southeastern Louisiana University","Public",43.1,12.529,13.843,5.51,6.161,34.33,33.39,41.21,10.6
"2011","Southern University and A & M College","Public",42.93,5.727,15.613,5.578,6.417,68.12,30.47,15.56,12
"2011","Southern University at New Orleans","Public",20.16,2.598,13.433,3.921,5.436,80.12,20.49,73.05,17
"2011","University of Louisiana at Lafayette","Public",65.93,14.796,11.128,5.043,7.261,32.91,41.43,34.67,12.3
"2011","Tulane University of Louisiana","Private",24.95,8.271,53.86,19.553,10.016,16.98,83.5,37.7,5
"2011","Xavier University of Louisiana","Private",64.08,2.568,25.511,7.144,7.579,62.74,56.12,76.62,10.9
"2011","Bates College","Private",26.89,1.769,55.35,72.009,9.469,12.75,92.24,29.45,1.6
"2011","Bowdoin College","Private",16.11,1.772,54.95,24.933,9.764,16.12,91.82,19.13,2
"2011","Colby College","Private",29.44,1.815,53.59,18.4,10.107,9.7,91.19,24.77,1.5
"2011","Husson University","Private",75.13,2.408,22.603,5.334,6.698,60.04,37.78,82.88,11.6
"2011","University of Maine at Augusta","Public",72.35,4.47,13.104,5.418,6.343,55.35,16.94,57.55,18.2
"2011","University of Maine at Farmington","Public",81.71,2.176,19.104,9.002,6.013,43.9,59.39,72.68,6.3
"2011","University of Maine at Fort Kent","Public",86.7,0.76,16.181,6.675,5.946,31.59,40.31,45.29,13.3
"2011","University of Maine at Machias","Public",78.52,0.597,16.686,7.076,5.65,38.59,37.74,42.9,15.4
"2011","University of Maine","Public",77.8,8.271,21.589,9.461,7.866,33.52,60.42,63.9,7
"2011","Maine Maritime Academy","Public",64.12,0.927,21.995,8.414,6.506,34.19,71.43,80.39,3.1
"2011","University of Maine at Presque Isle","Public",71.52,1.063,15.925,6.571,5.937,38.42,29.69,46.58,11.7
"2011","University of New England","Private",81.62,2.231,43.979,9.105,7.314,25.82,58.42,69.8,3.3
"2011","Saint Joseph's College of Maine","Private",88.12,1.783,39.971,8.12,5.599,22.17,54.55,54.99,2.7
"2011","University of Southern Maine","Public",78.28,6.378,23.555,9.148,8,35,32.82,57.89,8.7
"2011","Thomas College","Private",92.52,0.781,32.651,3.593,5.471,47.79,45,80.41,9
"2011","Unity College","Private",61.47,0.573,31.948,6.584,5.267,47.6,47.33,93.84,6.9
"2011","University of Baltimore","Public",32.35,3.23,23.537,8.114,10.441,50.74,47.23,56.45,7.2
"2011","Bowie State University","Public",49.97,4.318,18.77,5.872,6.901,47.88,40.63,68.67,11
"2011","Washington Adventist University","Private",79.01,1.289,27.597,8.708,5.1,58.57,28.49,83.63,10.2
"2011","Coppin State University","Public",53.52,3.195,15.476,9.656,6.734,63.15,14.67,65.14,13.2
"2011","Frostburg State University","Public",55.24,4.617,17.948,6.468,6.796,34.44,45.47,60.46,7.8
"2011","Goucher College","Private",72.79,1.42,47.908,14.974,7.344,21.91,70,50.78,2.9
"2011","Hood College","Private",79.22,1.436,41.228,8.434,6.26,30.84,68.22,72.53,7.2
"2011","Johns Hopkins University","Private",19.4,5.817,55.39,65.857,10.908,13.97,91.12,43.81,1.4
"2011","Loyola University Maryland","Private",63.41,3.835,52.474,11.216,8.437,13.61,82.63,52.11,1.4
"2011","University of Maryland-University College","Public",71.65,27.239,16.431,4.135,6.603,21.5,12.04,32.73,5.8
"2011","University of Maryland-Baltimore","Public",30.4,0.723,53.28,28.33,10.603,22.15,81.84,45.34,1.7
"2011","University of Maryland-Baltimore County","Public",60.81,10.429,21.105,9.46,8.609,25.53,57.36,41.93,6.2
"2011","University of Maryland-College Park","Public",44.8,26.111,21.785,12.654,11.067,19.69,81.82,35.8,3.5
"2011","Maryland Institute College of Art","Private",54.96,1.945,48.051,12.532,8.065,22.85,71.14,58.27,4.8
"2011","University of Maryland Eastern Shore","Public",49.99,3.765,19.363,7.36,6.987,54.58,31.23,71.36,16
